store_id,store_name,model_id,model_name,price_tier,selling_price,margin_pct,acquisition_cost,lifecycle_stage,expected_demand,requested_units,available_units,expected_revenue,priority_score,allocated_units,capital_tied_up,allocated_expected_revenue,cap_applied,reasoning
BLR-05,MobiMart Malleshwaram,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.4285714285714284,3,1000,1392.1674,0.046751541406407415,3,29778,1719.7362,False,"MobiMart Malleshwaram: 3 units of Realme Note 70 - expected demand 2.4/week, capital tied up Rs 29,778, expected gross profit Rs 1,720, ROI 0.06x"
BLR-04,MobiMart Whitefield,B14,Realme Note 70,budget,10499,0.0546,9926,declining,0.8095238095238094,1,1000,464.0558,0.046751541406407415,1,9926,573.2454,False,"MobiMart Whitefield: 1 units of Realme Note 70 - expected demand 0.8/week, capital tied up Rs 9,926, expected gross profit Rs 573, ROI 0.06x"
MAN-02,MobiMart Kottara,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.17800000000000002,1,1000,2575.4452074000005,0.046379348233387366,1,55530,14468.7933,False,"MobiMart Kottara: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
BLR-05,MobiMart Malleshwaram,F01,Samsung Galaxy S25,flagship,74999,0.182,61349,near end-of-life,0.20800000000000002,1,1000,2839.1621440000004,0.04627886589838466,1,61349,13649.818,False,"MobiMart Malleshwaram: 1 units of Samsung Galaxy S25 - expected demand 0.2/week, capital tied up Rs 61,349, expected gross profit Rs 13,650, ROI 0.22x"
BEL-01,MobiMart Cantonment,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.198,1,1000,4125.0944988,0.046263606782930525,1,89165,20833.8106,False,"MobiMart Cantonment: 1 units of Pixel 9 Pro - expected demand 0.2/week, capital tied up Rs 89,165, expected gross profit Rs 20,834, ROI 0.23x"
UDU-01,MobiMart Udupi Main Road,B14,Realme Note 70,budget,10499,0.0546,9926,declining,3.1976190476190474,4,1000,1833.02041,0.04616714713882732,4,39704,2292.9816,False,"MobiMart Udupi Main Road: 4 units of Realme Note 70 - expected demand 3.2/week, capital tied up Rs 39,704, expected gross profit Rs 2,293, ROI 0.06x"
MYS-01,MobiMart Devaraja Mohalla,B17,POCO C85,budget,12499,0.0519,11850,declining,5.059523809523809,6,1000,3282.103482142857,0.04616179299778983,6,71100,3892.1886,False,"MobiMart Devaraja Mohalla: 6 units of POCO C85 - expected demand 5.1/week, capital tied up Rs 71,100, expected gross profit Rs 3,892, ROI 0.05x"
BLR-03,MobiMart Indiranagar,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,2.1125000000000003,3,1000,1169.13883125,0.046141717233009714,3,25338,1660.3155,False,"MobiMart Indiranagar: 3 units of Samsung Galaxy M05 - expected demand 2.1/week, capital tied up Rs 25,338, expected gross profit Rs 1,660, ROI 0.07x"
MAN-01,MobiMart Court Road,B19,Realme C76x,budget,13999,0.0587,13177,ramping,1.4785714285714286,2,1000,1215.0032078571428,0.04610318008109368,2,26354,1643.4826,False,"MobiMart Court Road: 2 units of Realme C76x - expected demand 1.5/week, capital tied up Rs 26,354, expected gross profit Rs 1,643, ROI 0.06x"
KAL-01,MobiMart KCD Road,B12,Samsung Galaxy M06,budget,9999,0.0569,9430,near end-of-life,0.7619047619047619,1,1000,433.4804571428571,0.04596823511589153,1,9430,568.9431,False,"MobiMart KCD Road: 1 units of Samsung Galaxy M06 - expected demand 0.8/week, capital tied up Rs 9,430, expected gross profit Rs 569, ROI 0.06x"
MYS-02,MobiMart Kuvempunagar,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.164,1,1000,3588.2841167999995,0.04593356439278536,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-02,MobiMart Gokul Road,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.17600000000000002,1,1000,2546.5076208,0.04585823196110211,0,0,0.0,False,"MobiMart Gokul Road: 0 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.196,1,1000,4083.4268776000004,0.04579629762350699,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of Pixel 9 Pro - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,F17,iPhone 17 Pro Max,flagship,139900,0.2178,109430,ramping,0.16428571428571426,1,1000,5005.821857142856,0.045744511168261504,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of iPhone 17 Pro Max - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,M11,Samsung Galaxy A27,mid,23999,0.138,20687,near end-of-life,0.2857142857142857,1,1000,946.2462857142857,0.0457411072516211,1,20687,3311.862,False,"MobiMart Vidya Nagar: 1 units of Samsung Galaxy A27 - expected demand 0.3/week, capital tied up Rs 20,687, expected gross profit Rs 3,312, ROI 0.16x"
HUB-02,MobiMart Gokul Road,M11,Samsung Galaxy A27,mid,23999,0.138,20687,near end-of-life,0.2857142857142857,1,1000,946.2462857142857,0.0457411072516211,0,0,0.0,False,"MobiMart Gokul Road: 0 units of Samsung Galaxy A27 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-01,MobiMart PJ Extension,B20,Nokia 3310 Max,budget,8999,0.0563,8492,ramping,2.3,3,1000,1165.2805099999998,0.045740324619249484,0,0,0.0,False,"MobiMart PJ Extension: 0 units of Nokia 3310 Max - expected demand 2.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,F04,Vivo X200,flagship,65999,0.1846,53816,near end-of-life,0.202,1,1000,2461.0499108,0.04573082188940092,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Vivo X200 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.164,1,1000,3033.95244,0.04569205481927711,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,F09,OnePlus Open 2,flagship,119999,0.1886,97367,near end-of-life,0.196,1,1000,4435.8350344,0.045557889576550575,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of OnePlus Open 2 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,M18,Nothing Phone (4a),mid,29999,0.1426,25721,ramping,0.2738095238095238,1,1000,1171.3180976190476,0.04553936851673915,0,0,0.0,False,"MobiMart MCC B Block: 0 units of Nothing Phone (4a) - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.2738095238095238,1,1000,1327.4990499999997,0.04553871393777228,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Samsung Galaxy A37 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-02,MobiMart Gokul Road,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.2738095238095238,1,1000,1327.4990499999997,0.04553871393777228,0,0,0.0,False,"MobiMart Gokul Road: 0 units of Samsung Galaxy A37 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-01,MobiMart MG Road,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.2738095238095238,1,1000,1327.4990499999997,0.04553871393777228,0,0,0.0,False,"MobiMart MG Road: 0 units of Samsung Galaxy A37 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
UDU-01,MobiMart Udupi Main Road,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.2738095238095238,1,1000,1327.4990499999997,0.04553871393777228,0,0,0.0,False,"MobiMart Udupi Main Road: 0 units of Samsung Galaxy A37 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KOL-01,MobiMart Station Road,M19,Samsung Galaxy A37,mid,33999,0.1426,29151,ramping,0.2738095238095238,1,1000,1327.4990499999997,0.04553871393777228,0,0,0.0,False,"MobiMart Station Road: 0 units of Samsung Galaxy A37 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,B19,Realme C76x,budget,13999,0.0587,13177,ramping,2.1904761904761902,3,1000,1800.0047523809521,0.045534005018364125,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Realme C76x - expected demand 2.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-01,MobiMart MG Road,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.16428571428571426,1,1000,5345.000080714285,0.045503303826825964,0,0,0.0,False,"MobiMart MG Road: 0 units of Samsung Galaxy Z Fold8 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.16428571428571426,1,1000,5345.000080714285,0.045503303826825964,0,0,0.0,False,"MobiMart Cantonment: 0 units of Samsung Galaxy Z Fold8 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,B11,Nokia 125 Power,budget,7999,0.0617,7505,near end-of-life,0.6904761904761905,1,1000,340.7764452380952,0.045406588306208556,0,0,0.0,False,"MobiMart Cantonment: 0 units of Nokia 125 Power - expected demand 0.7/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
SHI-01,MobiMart Vidya Nagar,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.17400000000000002,1,1000,2517.5700342,0.045337115688816855,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.3476190476190477,3,1000,1345.7618200000002,0.04519315669286051,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Realme Note 70 - expected demand 2.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KAL-01,MobiMart KCD Road,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.16200000000000003,1,1000,2996.953020000001,0.04513483463855423,0,0,0.0,False,"MobiMart KCD Road: 0 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-01,MobiMart Court Road,B10,Nokia 3210 4G,budget,7499,0.0586,7060,near end-of-life,1.45,2,1000,637.19003,0.04512677266288952,0,0,0.0,False,"MobiMart Court Road: 0 units of Nokia 3210 4G - expected demand 1.4/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-05,MobiMart Malleshwaram,B01,Nokia 110 Power,budget,6999,0.0798,6440,near end-of-life,1.04,2,1000,580.861008,0.04509790434782608,1,6440,558.5201999999999,False,"MobiMart Malleshwaram: 1 units of Nokia 110 Power - expected demand 1.0/week, capital tied up Rs 6,440, expected gross profit Rs 559, ROI 0.09x"
BLR-04,MobiMart Whitefield,B17,POCO C85,budget,12499,0.0519,11850,declining,2.4690476190476187,3,1000,1601.666499285714,0.045053909965842874,0,0,0.0,False,"MobiMart Whitefield: 0 units of POCO C85 - expected demand 2.5/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-01,MobiMart Devaraja Mohalla,M10,OnePlus Nord 5,mid,29999,0.1463,25610,near end-of-life,0.2619047619047619,1,1000,1149.4616833333337,0.04488331446049722,0,0,0.0,False,"MobiMart Devaraja Mohalla: 0 units of OnePlus Nord 5 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,M10,OnePlus Nord 5,mid,29999,0.1463,25610,near end-of-life,0.2619047619047619,1,1000,1149.4616833333337,0.04488331446049722,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of OnePlus Nord 5 - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-01,MobiMart Devaraja Mohalla,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.192,1,1000,4000.0916352000004,0.0448616793046599,0,0,0.0,False,"MobiMart Devaraja Mohalla: 0 units of Pixel 9 Pro - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,F04,Vivo X200,flagship,65999,0.1846,53816,near end-of-life,0.198,1,1000,2412.3162492,0.044825261059907834,0,0,0.0,False,"MobiMart Cantonment: 0 units of Vivo X200 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-01,MobiMart MG Road,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.17200000000000001,1,1000,2488.6324476000004,0.04481599941653161,0,0,0.0,False,"MobiMart MG Road: 0 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-01,MobiMart Devaraja Mohalla,F09,OnePlus Open 2,flagship,119999,0.1886,97367,near end-of-life,0.192,1,1000,4345.3077888,0.04462813672804954,0,0,0.0,False,"MobiMart Devaraja Mohalla: 0 units of OnePlus Open 2 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,F06,Xiaomi 15,flagship,64999,0.1837,53059,near end-of-life,0.198,1,1000,2364.1826274000005,0.04455761750881095,0,0,0.0,False,"MobiMart Cantonment: 0 units of Xiaomi 15 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,B12,Samsung Galaxy M06,budget,9999,0.0569,9430,near end-of-life,0.7380952380952381,1,1000,419.9341928571429,0.04453172776851992,0,0,0.0,False,"MobiMart Kottara: 0 units of Samsung Galaxy M06 - expected demand 0.7/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HOS-01,MobiMart Hosur Road,B12,Samsung Galaxy M06,budget,9999,0.0569,9430,near end-of-life,0.7380952380952381,1,1000,419.9341928571429,0.04453172776851992,0,0,0.0,False,"MobiMart Hosur Road: 0 units of Samsung Galaxy M06 - expected demand 0.7/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-01,MobiMart MG Road,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.3071428571428574,3,1000,1322.5590300000001,0.04441396433608705,0,0,0.0,False,"MobiMart MG Road: 0 units of Realme Note 70 - expected demand 2.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.3071428571428574,3,1000,1322.5590300000001,0.04441396433608705,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of Realme Note 70 - expected demand 2.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-01,MobiMart PJ Extension,B14,Realme Note 70,budget,10499,0.0546,9926,declining,1.538095238095238,2,1000,881.70602,0.04441396433608704,0,0,0.0,False,"MobiMart PJ Extension: 0 units of Realme Note 70 - expected demand 1.5/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-08,MobiMart Electronic City,B17,POCO C85,budget,12499,0.0519,11850,declining,3.2380952380952377,4,1000,2100.5462285714284,0.04431532127787824,0,0,0.0,False,"MobiMart Electronic City: 0 units of POCO C85 - expected demand 3.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.15800000000000003,1,1000,3457.0054296000003,0.044253068134512734,0,0,0.0,False,"MobiMart MCC B Block: 0 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-06,MobiMart Rajajinagar,F06,Xiaomi 15,flagship,64999,0.1837,53059,near end-of-life,0.196,1,1000,2340.3019948,0.04410754056427751,0,0,0.0,False,"MobiMart Rajajinagar: 0 units of Xiaomi 15 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-05,MobiMart Malleshwaram,B20,Nokia 3310 Max,budget,8999,0.0563,8492,ramping,1.4785714285714286,2,1000,749.1088992857144,0.044106741597133445,0,0,0.0,False,"MobiMart Malleshwaram: 0 units of Nokia 3310 Max - expected demand 1.5/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-01,MobiMart Vidya Nagar,B20,Nokia 3310 Max,budget,8999,0.0563,8492,ramping,1.4785714285714286,2,1000,749.1088992857144,0.044106741597133445,0,0,0.0,False,"MobiMart Vidya Nagar: 0 units of Nokia 3310 Max - expected demand 1.5/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-01,MobiMart Cantonment,F01,Samsung Galaxy S25,flagship,74999,0.182,61349,near end-of-life,0.198,1,1000,2702.6639640000003,0.04405392042250078,0,0,0.0,False,"MobiMart Cantonment: 0 units of Samsung Galaxy S25 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
DAV-02,MobiMart MCC B Block,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.15800000000000003,1,1000,2922.9541800000006,0.044020394277108445,0,0,0.0,False,"MobiMart MCC B Block: 0 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-01,MobiMart Court Road,M08,Nothing Phone (3a),mid,27999,0.1243,24519,near end-of-life,0.30952380952380953,1,1000,1077.2281928571429,0.04393442607190925,0,0,0.0,False,"MobiMart Court Road: 0 units of Nothing Phone (3a) - expected demand 0.3/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
HUB-02,MobiMart Gokul Road,B17,POCO C85,budget,12499,0.0519,11850,declining,4.007142857142857,5,1000,2599.4259578571427,0.04387216806509946,0,0,0.0,False,"MobiMart Gokul Road: 0 units of POCO C85 - expected demand 4.0/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BLR-04,MobiMart Whitefield,B07,POCO C75,budget,11999,0.0595,11285,near end-of-life,2.08,3,1000,1484.99624,0.0438634246049328,0,0,0.0,False,"MobiMart Whitefield: 0 units of POCO C75 - expected demand 2.1/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MYS-02,MobiMart Kuvempunagar,B11,Nokia 125 Power,budget,7999,0.0617,7505,near end-of-life,0.6666666666666666,1,1000,329.02553333333327,0.04384084388185653,0,0,0.0,False,"MobiMart Kuvempunagar: 0 units of Nokia 125 Power - expected demand 0.7/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,B11,Nokia 125 Power,budget,7999,0.0617,7505,near end-of-life,0.6666666666666666,1,1000,329.02553333333327,0.04384084388185653,0,0,0.0,False,"MobiMart Kottara: 0 units of Nokia 125 Power - expected demand 0.7/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
TUM-01,MobiMart MG Road,F12,iPhone 17 Pro,flagship,124900,0.213,98296,declining,0.16190476190476188,1,1000,4307.265714285713,0.043819338673859703,0,0,0.0,False,"MobiMart MG Road: 0 units of iPhone 17 Pro - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
MAN-02,MobiMart Kottara,F12,iPhone 17 Pro,flagship,124900,0.213,98296,declining,0.16190476190476188,1,1000,4307.265714285713,0.043819338673859703,0,0,0.0,False,"MobiMart Kottara: 0 units of iPhone 17 Pro - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
KOL-01,MobiMart Station Road,F12,iPhone 17 Pro,flagship,124900,0.213,98296,declining,0.16190476190476188,1,1000,4307.265714285713,0.043819338673859703,0,0,0.0,False,"MobiMart Station Road: 0 units of iPhone 17 Pro - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
BEL-02,MobiMart Tilakwadi,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.168,1,1000,2430.7572744,0.0437737668719611,0,0,0.0,False,"MobiMart Tilakwadi: 0 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 0, expected gross profit Rs 0, ROI 0.00x"
